,Incident,Date,Hour,NIBRS_Class,NIBRS_Description,Offense_Count,Premise,Block_Range,Street_Name,Street_Type,City,Zip_Code
1113,9611919,1/22/2019,19,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",300,PIERCE,ST,HOUSTON,77002
1114,9631619,1/22/2019,19,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2800,KIRBY,DR,HOUSTON,77098
1115,9603719,1/22/2019,20,240,Motor vehicle theft,1,"Parking Lot, Garage",8423,HEARTH,DR,HOUSTON,77054
1116,9609419,1/22/2019,20,23F,Theft from motor vehicle,1,"Parking Lot, Garage",1401,MONTROSE,BLVD,HOUSTON,77019
1117,9611319,1/22/2019,20,35A,"Drug, narcotic violations",1,"Parking Lot, Garage",2727,TRAVIS,ST,HOUSTON,77002
1118,9611319,1/22/2019,20,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2727,TRAVIS,ST,HOUSTON,77002
1119,9616319,1/22/2019,20,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2929,MILAM,ST,HOUSTON,77006
1120,10358819,1/22/2019,20,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",1640,MARSHALL,ST,HOUSTON,77006
1121,15110619,1/22/2019,20,13C,Intimidation,1,"Residence, Home (Includes Apartment)",803,ALABAMA,ST,HOUSTON,77006
1122,9641819,1/22/2019,21,23F,Theft from motor vehicle,1,"Parking Lot, Garage",3112,KIRBY,DR,HOUSTON,77098
1123,9650019,1/22/2019,21,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",2500,DUNSTAN,RD,HOUSTON,77005
1124,9636919,1/22/2019,22,13B,Simple assault,1,"Residence, Home (Includes Apartment)",1903,PORTSMOUTH,,HOUSTON,77098
1125,10069319,1/22/2019,22,290,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)",3110,LAKE,ST,HOUSTON,77098
1126,9938619,1/22/2019,23,13C,Intimidation,1,"Parking Lot, Garage",1802,FAIRVIEW,AVE,HOUSTON,77006
1127,9969419,1/23/2019,0,120,Robbery,1,"Highway, Road, Street, Alley",1504,TAUB,LP,HOUSTON,77030
1128,9690819,1/23/2019,1,13B,Simple assault,1,"Residence, Home (Includes Apartment)",1226,GRAY,ST,HOUSTON,77019
1129,9695619,1/23/2019,1,220,"Burglary, Breaking and Entering",1,"Bar, Nightclub",160,GRAY,ST,HOUSTON,77019
1130,9706219,1/23/2019,2,13B,Simple assault,1,"Residence, Home (Includes Apartment)",3333,LAKE,ST,HOUSTON,77098
1131,9711219,1/23/2019,3,250,"Counterfeiting, forgery",1,"Other, Unknown",1201,COMMERCE,ST,HOUSTON,77002
1132,10014119,1/23/2019,5,23D,Theft from building,1,"Drug Store, Doctors Office, Hospital",6565,FANNIN,ST,HOUSTON,77030
1133,9760119,1/23/2019,7,240,Motor vehicle theft,1,"Parking Lot, Garage",9350,POINT,DR,HOUSTON,77054
1134,11995319,1/23/2019,8,26F,Identify theft,1,"Other, Unknown",1333,OLD SPANISH,TRL,HOUSTON,77030
1135,67888519,1/23/2019,9,370,"Pornographs, obscene material",1,"Residence, Home (Includes Apartment)",1200,TRAVIS,ST,HOUSTON,77002
1136,9812619,1/23/2019,10,35A,"Drug, narcotic violations",1,"Highway, Road, Street, Alley",1500,RICHMOND,AVE,HOUSTON,77006
1137,9824119,1/23/2019,10,13A,Aggravated Assault,1,"Other, Unknown",1400,CAROLINE,ST,HOUSTON,77002
1138,10074319,1/23/2019,11,13B,Simple assault,1,"Other, Unknown",714,MAIN,ST,HOUSTON,77002
1139,9870819,1/23/2019,12,23F,Theft from motor vehicle,1,"Parking Lot, Garage",3317,MONTROSE,BLVD,HOUSTON,77006
1140,10064919,1/23/2019,12,23F,Theft from motor vehicle,1,"Bar, Nightclub",3838,WESTHEIMER,RD,HOUSTON,77027
1141,16044919,1/23/2019,12,26F,Identify theft,1,"Other, Unknown",711,LOUISIANA,ST,HOUSTON,77002
